field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Engineering-Studies,"Master of Science in Chemical, Biochemical and Materials Engineering - Chemical and Process Engineering",Aalto University,2 years,null,"[""English""]",Espoo,Finland,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Engineering-Studies,MSc in Electrical Systems Engineering,Paderborn University,2 years,null,"[""English""]",Paderborn,Germany,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Work Health and Safety Advanced,University of Wollongong,2 years,null,"[""English""]",Wollongong,Australia,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",45120,AUD
Engineering-Studies,MSc in Civil Engineering Structures,City University of London,12&nbsp;-&nbsp;28 months,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",9200,GBP
Engineering-Studies,Master in Mineral Engineering,USP University Of Sao Paulo and Institute of Tropical Medicine,null,null,"[""Portuguese (Brazil)""]",Cerqueira César,Brazil,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc In Control in Electrical Power Engineering,Wroclaw University of Science and Technology,3 semesters,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,"Instrumentation, Measuring Information Technology, Master's Degree",Baltic State Technical University D.F.Ustinova (Voenmeh),0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Saint Petersburg,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc in Photonics,Eindhoven University of Technology,2 years,null,"[""English""]",Eindhoven,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",1084,EUR
Engineering-Studies,MSc in Computer Science and Engineering,Eindhoven University of Technology,2 years,null,"[""English""]",Eindhoven,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",1084,EUR
Engineering-Studies,M.Sc. in Chemical and Materials Engineering,Nazarbayev University,2 years,null,"[""English""]",Nur-Sultan,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc in Management Engineering,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Engineering-Studies,Graduate Program in Electrical Engineering,University of Brasilia (UnB),null,null,"[""Portuguese (Brazil)""]",Brasília,Brazil,"[""Campus""]",null,[],null,null
Engineering-Studies,Master of Engineering Management,La Trobe University,18&nbsp;-&nbsp;24 months,null,"[""English""]",Melbourne,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,Master of Science in New Product Management (MSNP),Milwaukee School of Engineering MSOE,2 years,null,"[""English""]",Milwaukee,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",865,USD
Engineering-Studies,Master of Science in Mechanical Engineering,UAEU United Arab Emirates University,2 years,null,"[""English""]",Al Ain,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1600, AED
Engineering-Studies,MSc in Mechatronics Engineering,Sabanci University,2 years,null,"[""English""]",Istanbul,Turkey,"[""Campus""]",null,"[""Full-time""]",18000,USD
Engineering-Studies,Master in Mechanical Engineering,King Abdullah University of Science and Technology,3 semesters,https://pse.kaust.edu.sa/study/Pages/mechanical_engineering_program_academics.aspx,"[""English""]",Thuwal,Saudi Arabia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Industrial Systems Engineering,Rutgers School of Engineering,2&nbsp;-&nbsp;3 years,https://global.rutgers.edu/rutgers-global-interpretation-sevpice-broadcast-message,"[""English""]",Piscataway Township,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13000,USD
Engineering-Studies,Master in Building Engineering,University of Zilina \u2013 Faculty of Civil Engineering,2 years,null,"[""Slovak""]",Žilina,Slovakia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,"Ocean Engineering, M.S.",University of Rhode Island College of Engineering,null,null,"[""English""]",South Kingstown,USA,[],null,[],null,null
Engineering-Studies,Master of Science in Industrial & Systems Engineering,Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus""]",null,"[""Full-time""]",47522,USD
Engineering-Studies,Master of Science - Materials Engineering,Auburn University - College of Engineering,2&nbsp;-&nbsp;6 years,null,"[""English""]",Auburn,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",949,USD
Engineering-Studies,MSc in Industrial Engineering and Management,Link\u00f6ping University,4 semesters,https://liu.se/en/article/webinars,"[""English""]",Linköping,Sweden,"[""Campus""]","""17 Jan 2022""","[""Full-time""]",252000,SEK
Engineering-Studies,M.A. Mechatronics,WSG: The University of Economy in Bydgoszcz,null,null,[],Bydgoszcz,Poland,"[""Campus""]",null,"[""Full-time""]",2400,EUR
Engineering-Studies,"Master of Science in Chemical, Biochemical and Materials Engineering - Sustainable Metals Processing",Aalto University,2 years,null,"[""English"",""Finnish"",""Swedish""]",Espoo,Finland,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Engineering-Studies,Master in Engineering Complex Systems,Universit\u00e9 de Toulon,2 years,null,"[""French"",""English""]",Toulon,France,"[""Campus""]","""01 Jun 2022""","[""Full-time""]",243,EUR
Engineering-Studies,Master of Engineering (Information Technology/Electronic/Mechanical/Petroleum Engineering/Civil/Environmental/Safety/Automotive),Lakshveer Overseas Solution,18 months,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MPhil in Industrial Engineering and Decision Analytics,The Hong Kong University of Science and Technology,2&nbsp;-&nbsp;4 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]",null,"[""Full-time"",""Part-time""]",42100,HKD
Engineering-Studies,Master of Science in Engineering Systems: Sustainable Energy,HAN University of Applied Sciences,18&nbsp;-&nbsp;36 months,null,"[""English""]",Arnhem,Netherlands,"[""Campus""]","""01 Jun 2022""","[""Full-time"",""Part-time""]",2168,EUR
Engineering-Studies,Research Master in Civil ENGINEERING,UTEC - Universidad de Ingenier\u00eda & Tecnolog\u00eda,null,null,"[""Spanish""]",Lima,Peru,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Design of mining vehicles (automotive),Ural State Mining University,null,null,"[""Russian""]",Yekaterinburg,Russia,"[""Campus""]",null,[],null,null
Engineering-Studies,Master of Science in Chemical engineering,Kansas State University Carl R. Ice College of Engineering,null,null,"[""English""]",Manhattan,USA,[],null,[],null,null
Engineering-Studies,MSc Quantum Engineering,Julius Maximilians Universit\u00e4t W\u00fcrzburg,4 semesters,null,"[""English""]",Würzburg,Germany,"[""Campus""]",null,"[""Full-time""]",62,EUR
Engineering-Studies,MSc in Packaging Engineering,Rutgers School of Engineering,2&nbsp;-&nbsp;3 years,https://global.rutgers.edu/rutgers-global-interpretation-sevpice-broadcast-message,"[""English""]",Piscataway Township,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13000,USD
Engineering-Studies,Master of Science in Aeronautics,Embry-Riddle Aeronautical University,2 years,https://erau.edu/degrees/master/aviation,"[""English""]",Daytona Beach,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",1563,USD
Engineering-Studies,Materials Science MS Program of Study,University of Utah College of Engineering,null,null,"[""English""]",Salt Lake City,USA,[],null,[],null,null
Engineering-Studies,ENVIRONMENTAL ENGINEERING Master's degree,FURB University Of Blumenau,null,null,"[""Portuguese (Brazil)""]",Fortaleza Alta,Brazil,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc in Advanced Motorsport Mechatronics,Cranfield University,1 year,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]","""01 Aug 2022""","[""Full-time""]",10825,GBP
Engineering-Studies,Master of Engineering (Civil) Programme by Coursework,Universiti Malaysia Sarawak,1&nbsp;-&nbsp;4 years,null,[],Kuching,Malaysia,"[""Campus""]",null,"[""Full-time""]",16000,
Engineering-Studies,MSc In Mining Engineering,Wroclaw University of Science and Technology,3 semesters,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,MSc in Materials Engineering with Industry,Swansea University,2 years,null,"[""English""]",Swansea,United Kingdom,"[""Campus""]",null,"[""Full-time""]",20100,GBP
Engineering-Studies,Master in Mining and Energy Resources Engineering,Universidad de Leon,3 semesters,null,"[""Spanish""]",León,Spain,"[""Campus""]",null,"[""Full-time""]",3480,EUR
Engineering-Studies,Master in Engineering Sciences degree in ENGINEERING AND CONSTRUCTION MANAGEMENT,Pontificia Universidad Cat\u00f3lica De Chile,null,null,[],Santiago Metropolitan Region,Chile,[],null,[],null,null
Engineering-Studies,Master in Materials and Manufacturing Engineering,Universidad P\u00fablica de Navarra - UPNA,2 semesters,null,"[""Spanish""]",Pamplona,Spain,"[""Campus""]",null,"[""Full-time""]",1786,EUR
Engineering-Studies,Master in Organic Material Engineering,Yamagata University,null,null,"[""Japanese""]",Yamagata,Japan,"[""Campus""]",null,[],null,null
Engineering-Studies,Master of Science in Built Environment (By Research),Infrastructure University Kuala Lumpur,18&nbsp;-&nbsp;48 months,null,"[""English""]",Kajang,Malaysia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",27400,
Engineering-Studies,"Master's Programme in Power Electronics and Electromechanics, Electrical Engineering",Tampere University,2 years,null,"[""English""]",Tampere,Finland,"[""Campus""]","""12 Jan 2022""","[""Full-time""]",12000,EUR
Engineering-Studies,"MSc in Economics and Business - Specialisation in Urban, Port & Transport Economics",Erasmus School of Economics - Erasmus University Rotterdam,1 year,https://www.eur.nl/en/master/urban-port-transport-economics?utm_source=keystone&utm_medium=portal&utm_campaign=2020,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Engineering-Studies,Master of Mathematical Engineering (Leuven),KU Leuven,2 years,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc Urban and Environmental Policy and Planning Joint Degree with Civil and Environmental Engineering,Tufts University - Graduate School of Arts and Sciences,2 years,null,"[""English""]",Medford,USA,"[""Campus""]",null,"[""Full-time""]",38024,USD
Engineering-Studies,Master of Chemical Engineering,Mind Development Academy,1&nbsp;-&nbsp;4 years,null,"[""English""]",Cape Town,South Africa,"[""Online""]",null,"[""Full-time"",""Part-time""]",7000,USD
Engineering-Studies,MSc Electrical Engineering,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Engineering-Studies,Master in Electrical and Electronic Engineering,Polytechnic of Leiria,4 semesters,null,"[""English""]",Leiria,Portugal,"[""Campus""]",null,"[""Part-time""]",1040,EUR
Engineering-Studies,MSc in Industrial Engineering and Management,Tallinn University of Technology,2 years,null,"[""English""]",Tallinn,Estonia,"[""Campus""]",null,"[""Full-time""]",3600,EUR
Engineering-Studies,MSc in Nanoscale Structure of Materials,Southern Federal University,2 years,https://www.study.sfedu.ru/smartmaterials,"[""English""]",Rostov-on-Don,Russia,"[""Campus""]",null,"[""Full-time""]",170000,RUB
Engineering-Studies,MSc Civil Engineering,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time""]",16700,GBP
Engineering-Studies,Master of Science (M.S.c.) in Lightweight Engineering and Composites,PFH Private University of Applied Sciences,3 semesters,null,"[""English""]",Stade,Germany,"[""Campus""]",null,"[""Full-time"",""Part-time""]",5940,EUR
Engineering-Studies,Master of Science in Telecommunications Engineering,The University of Texas at Dallas,2 years,null,"[""English""]",Richardson,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",18276,USD
Engineering-Studies,Mechanical Engineering (MS),New Jersey Institute of Technology,null,null,"[""English""]",Newark,USA,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Civil Engineering,University of Algarve,2 years,https://feiravirtualualg.pt/,"[""Portuguese (Portugal)""]",Faro,Portugal,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,Master of Science in Engineering Systems: Master of Automotive Systems,HAN University of Applied Sciences,18&nbsp;-&nbsp;36 months,null,"[""English""]",Arnhem,Netherlands,"[""Campus""]","""01 Jun 2022""","[""Full-time"",""Part-time""]",2168,EUR
Engineering-Studies,Master Of Science In Management-Engineering (Grande Ecole),Audencia Business School,16&nbsp;-&nbsp;18 months,null,"[""English""]",Nantes,France,"[""Campus""]",null,"[""Full-time""]",22000,EUR
Engineering-Studies,MTech Manufacturing Engineering & Technology,Manipal University Dubai,2 years,null,"[""English""]",Dubai,United Arab Emirates,"[""Campus""]",null,"[""Full-time""]",30000, AED
Engineering-Studies,Master of Science (Msc) in Chemical Engineering,The Graduate School at The Petroleum Institute,2&nbsp;-&nbsp;4 years,null,[],Abu Dhabi,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,M.Sc. Electrical Engineering,Warsaw University of Technology,3 semesters,null,"[""English""]",Warsaw,Poland,"[""Online & Campus Combined"",""Campus"",""Online""]","""02 Aug 2022""","[""Full-time""]",2250,EUR
Engineering-Studies,MSc in Quantum Technology,University of Sussex School of Mathematical and Physical Sciences,1&nbsp;-&nbsp;2 years,null,"[""English""]",Falmer,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",11000,GBP
Engineering-Studies,MS in Mechanical Engineering,Washington University In St. Louis McKelvey School of Engineering,null,null,"[""English""]",Skinker DeBaliviere,USA,[],null,[],null,null
Engineering-Studies,Chemical Engineering,M\u00fcnster University Of Applied Science,null,null,"[""English"",""German""]",Münster,Germany,[],null,[],null,null
Engineering-Studies,Master in Organizational and Occupational Health Psychology (OOHP),Universitatea De Vest Din Timisoara,2 years,https://www.facebook.com/philosophicalCounselling/,"[""English""]",Timișoara,Romania,"[""Campus""]",null,"[""Full-time""]",3500,RON
Engineering-Studies,Materials Science and Engineering Graduate Program,Colorado State University Walter Scott Jr College of Engineering,null,null,"[""English""]",Fort Collins,USA,[],null,[],null,null
Engineering-Studies,Master of Maintenance and Management of Telecommunication Network,Moldova Technical University,null,null,"[""English"",""French"",""Rumenian"",""Russian""]",Chisinau,Moldova,[],null,[],null,null
Engineering-Studies,"Master's Programme in Wireless Communications and RF Systems, Electrical Engineering",Tampere University,2 years,null,"[""English""]",Tampere,Finland,"[""Campus""]","""12 Jan 2022""","[""Full-time""]",12000,EUR
Engineering-Studies,MS in Electrical Engineering,"University of Colorado Denver College of Engineering, Design and Computing",null,null,"[""English""]",Denver,USA,"[""Campus""]",null,[],null,null
Engineering-Studies,MSc In Technology of Fine Chemicals,Wroclaw University of Science and Technology,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,MSc Space Engineering,University of Surrey,1&nbsp;-&nbsp;5 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",22400,GBP
Engineering-Studies,MSc Bioengineering,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Engineering-Studies,MEng Product Design Engineering,Queen's University Belfast,4&nbsp;-&nbsp;5 years,null,"[""English""]",Belfast,United Kingdom,"[""Campus""]",null,"[""Full-time""]",4395,GBP
Engineering-Studies,M.Sc. in Industrial and Manufacturing Engineering,Egypt-Japan University of Science and Technology,2 years,null,"[""English""]",Alexandria,Egypt,"[""Campus""]",null,"[""Full-time""]",13000,USD
Engineering-Studies,MSc in Aircraft Engineering,Cranfield University,3 years,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]","""31 Jan 2022""","[""Part-time""]",23500,GBP
Engineering-Studies,Master of Engineering Leadership in Naval Architecture & Marine Engineering,University of British Columbia - Faculty of Applied Science,12 months,null,"[""English""]",Vancouver,Canada,"[""Campus""]",null,"[""Full-time""]",29810,CAD
Engineering-Studies,Master in Biomaterials,Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/masterbiomateriales/,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Engineering-Studies,Master in prevention of occupational hazards,Bureau Veritas Formaci\u00f3n,null,null,"[""Spanish (Spain)""]",Alcobendas,Spain,"[""Campus""]",null,[],null,null
Engineering-Studies,Master in Mechanical Engineering,Pohang University of Science and Technology,null,null,[],Seoul,South Korea,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MPhil in Civil Engineering (Scientific Computation Concentration),The Hong Kong University of Science and Technology,2&nbsp;-&nbsp;4 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]",null,"[""Full-time"",""Part-time""]",42100,HKD
Engineering-Studies,MRes Environmental Science and Engineering,University of Nottingham Ningbo China,1 year,null,"[""English""]",Ningbo,China,"[""Campus""]","""15 Jun 2022""","[""Full-time""]",110000,CNY
Engineering-Studies,Master of Engineering in Reliability Engineering,"University of Maryland, A. James Clark School of Engineering",1&nbsp;-&nbsp;5 years,null,"[""English""]",College Park,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1028,USD
Engineering-Studies,Master's degree in civil engineering,Universidad Autonoma de Aguascalientes,2 years,null,"[""Spanish""]",Aguascalientes,Mexico,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MPhil in Mechanical Engineering (Scientific Computation Concentration),The Hong Kong University of Science and Technology,2&nbsp;-&nbsp;4 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]",null,"[""Full-time"",""Part-time""]",42100,HKD
Engineering-Studies,MSc in Agricultural Engineering,Universidade de Tr\u00e1s-os-Montes e Alto Douro,2 years,null,"[""Portuguese (Portugal)""]",Vila Real,Portugal,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,On Campus Master of Engineering (Mechanical),Engineering Institute Of Technology,24 months,null,"[""English""]",Perth,Australia,"[""Campus""]",null,"[""Full-time""]",25300,AUD
Engineering-Studies,Master of Science (MSc) in Mechanical Engineering,The Graduate School at The Petroleum Institute,null,null,[],Abu Dhabi,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Engineering-Studies,Master in Information and Communication Technology (ICT),University of Science and Technology of Hanoi (USTH),2 years,null,"[""English""]",Hanoi,Vietnam,"[""Campus""]",null,"[""Full-time""]",4000,USD
Engineering-Studies,5-year Engineering program,ESME SUDRIA,5 years,null,"[""English""]",Paris,France,"[""Campus""]","""29 May 2022""","[""Full-time""]",null,null
Engineering-Studies,BIM Online Master,IDESIE Business School,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",5200,EUR
Engineering-Studies,M Tech Engineering,Manipal Academy of Higher Education Dubai,2 years,null,"[""English""]",Dubai,United Arab Emirates,"[""Campus""]",null,"[""Full-time""]",34650, AED
Engineering-Studies,MSc in Bioengineering,Tufts University - School of Engineering,1&nbsp;-&nbsp;2 years,null,"[""English""]",Medford,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",50910,USD
Engineering-Studies,"MSc in Occupational Safety, Health and Environment",Manchester Metropolitan University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Manchester,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",16500,GBP
Engineering-Studies,Master of Science in Sustainable Engineering,Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47522,USD
Engineering-Studies,Master of Science in Supply Chain Operations Management,J\u00f6nk\u00f6ping University,2 years,null,"[""English""]",Jönköping,Sweden,"[""Campus""]",null,"[""Full-time""]",150000,SEK
Engineering-Studies,Master’s Program in Optics and Photonics,University of Central Florida College of Optics and Photonics,1350&nbsp;-&nbsp;1500 hours,null,"[""English""]",Orlando,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",370,USD
Engineering-Studies,Master of Science in Engineering Management (MSEM),Milwaukee School of Engineering MSOE,2&nbsp;-&nbsp;5 years,null,"[""English""]",Milwaukee,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",865,USD
Engineering-Studies,Master of Science Program in Financial Engineering,Columbia University - Fu Foundation School of  Engineering and Applied Science,null,https://www.gradengineering.columbia.edu/academics/graduate/masters-science,"[""English""]",Manhattan,USA,[],null,[],null,null
Engineering-Studies,Master of Science in Engineering,Colorado State University Pueblo,33 semesters,null,"[""English""]",Pueblo,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Engineering Management,UAEU United Arab Emirates University,2 years,null,"[""English""]",Abu Dhabi,United Arab Emirates,"[""Campus""]",null,"[""Full-time"",""Part-time""]",1600, AED
Engineering-Studies,MSc Engineering Management,University of Gloucestershire,1 year,null,"[""English""]",Cheltenham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",15000,GBP
Engineering-Studies,MSc in Automotive Technology,Eindhoven University of Technology,2 years,null,"[""English""]",Eindhoven,Netherlands,"[""Campus""]","""01 May 2022""","[""Full-time""]",1084,EUR
Engineering-Studies,Master of Engineering,The University of Waikato,1 year,null,"[""English""]",Hamilton,New Zealand,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Chemistry of Sustainable Processes and Materials,University of Oulu,2 years,null,"[""English""]",Oulu,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",null,null
Engineering-Studies,MArch Architecture,Leeds Beckett University,2&nbsp;-&nbsp;3 years,null,"[""English""]",Leeds,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",9250,GBP
Engineering-Studies,Advanced Chemical and Petroleum Engineering MSc,University of Bradford,1 year,null,"[""English""]",Bradford,United Kingdom,"[""Campus""]",null,"[""Full-time""]",8570,GBP
Engineering-Studies,Master of Engineering in Electrical Engineering,Arkansas Tech University,2 years,null,"[""English""]",Russellville,USA,"[""Campus""]",null,"[""Full-time""]",12074,USD
Engineering-Studies,Master in Standardization and Metrology,BAUMAN Moscow State Technical University,2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",324577,RUB
Engineering-Studies,Structural Engineering,"University Of Architecture, Civil Engineering And Geodesy",null,null,"[""English""]",Sofia,Bulgaria,[],null,[],null,null
Engineering-Studies,MS in Industrial Engineering,Arizona State University - Ira A. Fulton Schools of Engineering,null,null,"[""English""]",Tempe,USA,[],null,[],null,null
Engineering-Studies,Master in Industrial Engineering,VSB - Technical University of Ostrava,2 years,null,"[""English""]",Ostrava,Czech Republic,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",4000,EUR
Engineering-Studies,Master's Degree in Chemical Engineering,IQS \u2013 Universitat Ramon Llull,9 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",12180,EUR
Engineering-Studies,"Propulsion Engineering, Master",Moscow Aviation Institute,0&nbsp;-&nbsp;2 years,null,"[""English""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Science in Electrical Engineering,Gannon University,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Erie,USA,"[""Campus""]",null,"[""Full-time""]",1110,USD
Engineering-Studies,Master in Engineering,University Of Guelph,null,null,"[""English""]",Guelph,Canada,[],null,[],null,null
Engineering-Studies,MSc Mechatronics,University of Bath,1 year,null,"[""English""]",Claverton Down,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11000,GBP
Engineering-Studies,Master of Science in Mechanical Engineering,Baylor University School of Engineering and Computer Science,0&nbsp;-&nbsp;2 years,null,"[""English""]",Waco,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master of Science in Engineering: Concentration in Structural/Earthquakes,San Francisco State University,null,null,"[""English""]",San Francisco,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc in Aerospace Vehicle Design - Avionic Systems Design Option,Cranfield University,1 year,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11500,GBP
Engineering-Studies,MSc in Connected and Autonomous Vehicle Engineering (Automotive),Cranfield University,1 year,null,"[""English""]",Cranfield,United Kingdom,"[""Campus""]",null,"[""Full-time""]",10500,GBP
Engineering-Studies,MSc Advanced Materials Science,UCL Institute for Materials Discovery,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",9020,GBP
Engineering-Studies,Master in Electrical Engineering,Rudny Industrial Institute,0&nbsp;-&nbsp;2 years,null,"[""Kazakh"",""Russian (Kazakhstan)""]",Rudny,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Materials Science and Technology,University of Pitesti,3 semesters,null,"[""French""]",Pitești,Romania,"[""Campus""]",null,"[""Full-time""]",740,EUR
Engineering-Studies,M.Eng. Engineering Management,IU International University of Applied Sciences \u2013 Online,12&nbsp;-&nbsp;48 months,null,"[""English""]",Bad Honnef,Germany,"[""Online""]",null,"[""Full-time"",""Part-time""]",117,EUR
Engineering-Studies,Shipbuilding Faculty,Technical University of Varna,null,null,"[""English""]",Varna,Bulgaria,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Electronics and Communication Engineering,Liaoning University of Technology,3 years,null,"[""English""]",Jinzhou,China,"[""Campus""]",null,"[""Full-time"",""Part-time""]",24000,CNY
Engineering-Studies,Master in Technological Machinery and Equipment,Ural Federal University,2 years,null,"[""English""]",Yekaterinburg,Russia,"[""Online & Campus Combined"",""Campus"",""Online""]","""24 Dec 2021""","[""Full-time""]",255100,RUB
Engineering-Studies,Master of Science in Water Engineering & Management,Asian Institute Of Technology,null,null,"[""English""]",Khlong Nueng,Thailand,[],null,[],null,null
Engineering-Studies,MSc In Production Management,Wroclaw University of Science and Technology,3 semesters,null,"[""English""]",Wrocław,Poland,"[""Campus""]",null,"[""Full-time""]",2000,EUR
Engineering-Studies,Master in Electric Grid Management,Nosov Magnitogorsk State Technical University,2 years,null,"[""English""]",Magnitogorsk,Russia,"[""Campus"",""Online""]","""10 Aug 2022""","[""Full-time""]",4100,EUR
Engineering-Studies,Master of Science in MECHATRONICS,Asian Institute Of Technology,null,null,"[""English""]",Khlong Nueng,Thailand,[],null,[],null,null
Engineering-Studies,Master in Environmental Engineering,National Central University,null,null,"[""English""]",Hsinchu,Taiwan,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,MSc in Geoinformatics Engineering,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Engineering-Studies,Master of Science in Civil Engineering - Megastructure Engineering with Sustainable Resources,"Faculty of Science, Technology and Medicine",2 years,null,"[""English""]",Esch-sur-Alzette,Luxembourg,"[""Campus""]",null,"[""Full-time""]",200,EUR
Engineering-Studies,Master of Engineering (MEng),University of Cincinnati and College of Engineering and Applied Science,null,null,"[""English""]",Cincinnati,USA,[],null,[],null,null
Engineering-Studies,Master of Engineering,The Cooper Union,null,null,[],New York,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Master in Genetics and Bioengineering,International University Of Sarajevo IUS,1 year,null,"[""English""]",Sarajevo,Bosnia and Herzegovina,"[""Campus""]",null,"[""Full-time""]",3500,EUR
Engineering-Studies,Master in Electrical Engineering,UiT The Arctic University of Norway,2 years,null,"[""English""]",Narvik,Norway,"[""Campus""]",null,"[""Full-time""]",null,null
Engineering-Studies,Msc in Business Engineering (without thesis),Yasar University,18 months,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
