field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Architecture-Studies,Master in Landscape Architecture,Czech Technical University in Prague,2 years,null,"[""English""]",Prague 6,Czech Republic,"[""Campus""]",null,"[""Full-time""]",132000,CZK
Architecture-Studies,Master in architecture and interior design,MADIN USAL,8 months,null,"[""Spanish""]",Salamanca,Spain,"[""Campus""]",null,"[""Part-time""]",null,null
Architecture-Studies,Master in Architecture,Nakhchivan State University,null,null,"[""English""]",Nakhchivan,Azerbaijan,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Architecture-Studies,Master of Architectural Design,Xi'an Jiaotong-Liverpool University,2 years,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time""]",192000,CNY
Architecture-Studies,Information Architecture: Digital Interaction Design,Assun\u00e7\u00e3o University Centre (Centro Universit\u00e1rio Assun\u00e7\u00e3o (UNIFAI)),null,null,"[""Portuguese (Brazil)""]",Vila Mariana,Brazil,"[""Campus""]",null,[],null,null
Architecture-Studies,Urban Planning and Landscape,National Quemoy University,null,null,"[""Chinese""]",Taipei,Taiwan,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Urban Design and Regional Planning,College of Engineering City University of Hong Kong,2&nbsp;-&nbsp;4 years,null,"[""English""]",Hong Kong,Hong Kong,"[""Campus""]","""28 Feb 2022""","[""Full-time"",""Part-time""]",7400,HKD
Architecture-Studies,M.S. in Urban and Regional Planning,"The University of Texas at San Antonio College of Architecture, Construction and Planning CACP",null,null,"[""English""]",San Antonio,USA,[],null,[],null,null
Architecture-Studies,"landscape architecture, landscape gardening and landscape construction, master's degree",Bashkir State Agrarian University (BGAU)),4&nbsp;-&nbsp;5 years,null,"[""Russian""]",Ufa,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Architecture-Studies,Master's Degree in Landscape Architecture,Sapienza University of Rome,2 years,null,"[""English"",""Italian""]",Rome,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",1000,EUR
Architecture-Studies,Master in Landscape Planning,Czech University Of Life Sciences Faculty of Environmental Sciences,null,null,"[""English""]",Prague,Czech Republic,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master's Degree in City Resilience Design and Management,International University of Catalonia,1 year,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",9480,EUR
Architecture-Studies,Postgraduate Program in Architecture and Urbanism,Federal University of Esp\u00edrito Santo,null,null,"[""Portuguese (Brazil)""]",Goiabeiras,Brazil,"[""Campus""]",null,[],null,null
Architecture-Studies,Master in Urban and Regional Planning,Paris-Sorbonne University Abu Dhabi,18 months,null,"[""English""]",Abu Dhabi,United Arab Emirates,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master of Urban Design,University of Colorado Denver,null,null,"[""English""]",Denver,USA,[],null,[],null,null
Architecture-Studies,Master of Architecture (MArch),Ravensbourne University London,2&nbsp;-&nbsp;3 years,null,"[""English""]",Greenwich Peninsula,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",10400,GBP
Architecture-Studies,MSc in Strategic Urban Planning and Policies: Managing Socio-Spatial Dynamics for Sustainable Cities,Erasmus University Rotterdam - Erasmus School of Social and Behavioural Sciences,1 year,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",14900,EUR
Architecture-Studies,Master of Urban Spatial Analytics,University of Pennsylvania Weitzman School of Design,null,null,"[""English""]",Philadelphia,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Master's degree in architecture,Universidade da Coru\u00f1a,1 year,null,"[""Spanish""]",A Coruña,Spain,"[""Campus""]",null,"[""Full-time""]",1463,EUR
Architecture-Studies,"Master in Transport, Mobility and Innovation (EIT Urban Mobility)",KTH Royal Institute of Technology,2 years,null,"[""English""]",Stockholm,Sweden,"[""Campus""]",null,"[""Full-time""]",16000,EUR
Architecture-Studies,Master of Architecture Professional Degree Program,School of Architecture - Syracuse University,3 years,null,"[""English""]",Syracuse,USA,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",null,null
Architecture-Studies,MSc in Architecture and Urban Planning,German University of Technology in Oman,4 semesters,null,"[""English""]",Muscat,Oman,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13800,OMR
Architecture-Studies,AIADO: Master of Architecture,School Of The Art Institute Of Chicago (SAIC),null,null,"[""English""]",Chicago,USA,[],null,[],null,null
Architecture-Studies,Master of Interior Architecture – Object Design,Ecole Camondo,5 years,null,"[""English"",""French""]",Toulon,France,"[""Campus""]",null,"[""Full-time""]",51000,EUR
Architecture-Studies,Master of Arts in Architectural Conservation (MAArC),National University of Singapore,1 year,null,"[""English""]",Singapore,Singapore,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",41000,SGD
Architecture-Studies,Master of Architecture (M Arch),University of New Mexico School of Architecture and Planning,null,null,"[""English""]",Albuquerque,USA,[],null,[],null,null
Architecture-Studies,Master of Education in Urban Education (URBNEDU M ED),Davenport University,null,null,"[""English""]",Warren,USA,[],null,[],null,null
Architecture-Studies,Master in Building Engineering-Architecture: Architectural Engineering,University of Bologna,2 years,https://www.unibo.it/en/university/covid-19-The-measures-adopted-by-the-University-of-Bologna/covid-misure-universita-di-bologna/?utm_source=Keystone&utm_campaign=Keystone&utm_medium=KeystoneListing,"[""English""]",Bologna,Italy,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master in Architectural Design,La Salle Laguna University,null,null,"[""Spanish (Mexican)""]",Gomez Palacio,Mexico,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Science in Architecture in Real Estate Development,Woodbury University,null,null,"[""English""]",Burbank,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Architecture,Bond University,72 weeks,null,[],Robina,Australia,"[""Campus""]",null,"[""Full-time""]",70480,AUD
Architecture-Studies,ARCHITECTURE,Volga State University Of Technology,null,null,"[""Russian""]",Yoshkar-Ola,Russia,"[""Campus""]",null,[],null,null
Architecture-Studies,Master in Territorial and Urban Development,The National University of Avellaneda,null,null,"[""Spanish (Argentina)""]",Buenos Aires Province,Argentina,"[""Campus""]",null,[],null,null
Architecture-Studies,Master's Degree in Smart and Sustainable Cities,Universidad Complutense de Madrid,2 semesters,https://www.ucm.es/masterciudadesinteligentesysostenibles/,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Architecture-Studies,MA in Interior and Spatial design,University of P\u00e9cs,2 years,null,"[""English""]",Pécs,Hungary,"[""Campus""]",null,"[""Full-time""]",3800,USD
Architecture-Studies,MArch Architecture Design,The University of Nottingham - Faculty of Engineering,1 year,null,"[""English""]",Nottingham,United Kingdom,"[""Campus""]",null,"[""Full-time""]",7785,GBP
Architecture-Studies,Master of Architecture,Universidad Ana G. M\u00e9ndez \u2013 Recinto de Gurabo,4&nbsp;-&nbsp;7 semesters,null,"[""English""]",Gurabo,Puerto Rico,"[""Campus""]",null,"[""Full-time""]",221,USD
Architecture-Studies,Architecture,M\u00fcnster University Of Applied Science,null,null,"[""English"",""German""]",Münster,Germany,[],null,[],null,null
Architecture-Studies,Master of Interior Architecture,Interior Designers Institute,null,null,"[""English""]",Newport Beach,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Specialized Master in Wastewater and Rainwater Management,Ecole des Ing\u00e9nieurs de la Ville de Paris,1 year,null,"[""French""]",Île-de-France,France,"[""Campus""]",null,"[""Full-time""]",9950,EUR
Architecture-Studies,MASTER'S DEGREE IN LANDSCAPE PLANNING AND MANAGEMENT,University Of Moron - Universidad De Mor\u00f3n,null,null,"[""Spanish (Argentina)""]",Buenos Aires Province,Argentina,"[""Campus""]",null,[],null,null
Architecture-Studies,University Master's Degree in Biodigital Architecture - Official,International University of Catalonia,1 year,null,"[""English""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",9180,EUR
Architecture-Studies,Master in Urban Design,De La Salle Bajio University,null,null,"[""Spanish (Mexican)""]",Leon,Mexico,"[""Campus""]",null,[],null,null
Architecture-Studies,Master in Building Information Modeling Management - BIM,Universidad UNIACC,18 months,null,"[""Spanish""]",Santiago,Chile,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",null,null
Architecture-Studies,MA in Urban Design,Oxford Brookes University,12&nbsp;-&nbsp;24 months,null,"[""English""]",Headington,United Kingdom,"[""Campus""]","""30 Jun 2022""","[""Full-time"",""Part-time""]",15900,GBP
Architecture-Studies,Master of Urban and Regional Planning,Ball State University - College of Architecture and Planning,null,null,"[""English""]",Muncie,USA,[],null,[],null,null
Architecture-Studies,GRADUATE PROGRAM IN ARCHITECTURE AND URBANISM,Pontifical Catholic University Of Campinas,null,null,"[""Portuguese (Brazil)""]",Parque dos Jacarandás,Brazil,"[""Campus""]",null,[],null,null
Architecture-Studies,Master in Architecture and Urbanism,Sao Judas University - Universidade S\u00e3o Judas Tadeu,null,null,"[""Portuguese (Brazil)""]",Butantã,Brazil,"[""Campus""]",null,[],null,null
Architecture-Studies,"Master of Interior Architecture, Interior Design and Decoration (Own Title UDIMA)",Insenia Design School Madrid,1 year,null,"[""Spanish""]",Community of Madrid,Spain,"[""Campus""]",null,"[""Part-time""]",5400,EUR
Architecture-Studies,Official University Master's Degree in Global design - Interior Design and Architecture,Dmad - Escuela de Arquitectura y Dise\u00f1o interior,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",7900,EUR
Architecture-Studies,MSc in Architectural Design and History,Politecnico di Milano,2 years,null,"[""English""]",Mantua,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Architecture-Studies,Landscape Development - Master of Science (M.Sc.),Dresden University Of Applied Sciences,null,null,"[""German""]",Dresden,Germany,"[""Campus""]",null,[],null,null
Architecture-Studies,"Masters in urban regeneration, rehabilitation and design (online)",MADIN USAL,9 months,null,"[""Spanish""]",Salamanca,Spain,"[""Online""]",null,"[""Part-time""]",4500,EUR
Architecture-Studies,Master of Science in the Design of Cities,SCI-Arc,1 year,null,"[""English""]",Los Angeles,USA,"[""Campus""]",null,"[""Full-time""]",23908,USD
Architecture-Studies,Master of Architecture (M. ARCH),"Kansas State University College of Architecture, Planning and Design",null,null,"[""English""]",Manhattan,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Science in Built Environment (By Research),Infrastructure University Kuala Lumpur,18&nbsp;-&nbsp;48 months,null,"[""English""]",Kajang,Malaysia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",27400,
Architecture-Studies,Master of Architecture (M.Arch)*,University of Notre Dame,null,null,"[""English""]",Notre Dame,USA,[],null,[],null,null
Architecture-Studies,MS in Interior Architecture,Thomas Jefferson University,1&nbsp;-&nbsp;3 years,null,"[""English""]",Philadelphia,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",57330,USD
Architecture-Studies,"MASTER'S DEGREE IN LANDSCAPE ARCHITECTURE, LANDSCAPE PLANNING AND DESIGN",Universidad Catolica De Cordoba -  Catholic University Of Cordoba,null,null,"[""Spanish (Argentina)""]",323,Argentina,"[""Campus""]",null,[],null,null
Architecture-Studies,MSc Urban and Environmental Policy and Planning Joint Degree with Civil and Environmental Engineering,Tufts University - Graduate School of Arts and Sciences,2 years,null,"[""English""]",Medford,USA,"[""Campus""]",null,"[""Full-time""]",38024,USD
Architecture-Studies,Master of Architecture,Rochester Institute of Technology (RIT),3 years,null,"[""English""]",Rochester,USA,"[""Campus""]",null,"[""Full-time""]",47522,USD
Architecture-Studies,Master in Interior Design,IED \u2013 Istituto Europeo di Design Milan,11 months,https://www.ied.edu/uncategorized/blog/ied-open-days-master/68849?campaignId=70169000002NwyE&utm_source=masterstudies&utm_medium=display&utm_campaign=2122_gruppo_estero_x_open_day_settembre&utm_content=article,"[""English""]",Milan,Italy,"[""Campus""]","""15 Dec 2021""","[""Full-time""]",19200,EUR
Architecture-Studies,MSc Urban Planning,Xi'an Jiaotong-Liverpool University,18 months,null,"[""English""]",Suzhou,China,"[""Campus""]",null,"[""Full-time""]",120000,CNY
Architecture-Studies,Specialized Master in Urban Engineering and Information Technologies,Ecole des Ing\u00e9nieurs de la Ville de Paris,1 year,null,"[""French""]",Île-de-France,France,"[""Campus""]",null,"[""Full-time""]",9950,EUR
Architecture-Studies,Master in Architecture,Korea National University Of Cultural Heritage,null,null,"[""Korean""]",Buyeo-gun,South Korea,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Architectural Design and Urbanism (M.ADU),University of Notre Dame,null,null,"[""English""]",Notre Dame,USA,[],null,[],null,null
Architecture-Studies,Master of Science in Urban Forestry,Southern University Baton Rouge,null,null,"[""English""]",Baton Rouge,USA,[],null,[],null,null
Architecture-Studies,MASTER OF BUILDING SCIENCE,University of Southern California,null,null,"[""English""]",South Los Angeles,USA,[],null,[],null,null
Architecture-Studies,MASTER IN URBAN MANAGEMENT,Pilot university of Colombia,null,null,"[""Spanish (Colombia)""]",Bogotá,Colombia,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Science in Advanced Architectural Design,"Columbia University Graduate School of Architecture, Planning and Preservation (GSAPP)",null,null,"[""English""]",New York,USA,[],null,[],null,null
Architecture-Studies,MArch Architecture,Queen's University Belfast,2 years,null,"[""English""]",Belfast,United Kingdom,"[""Campus""]",null,"[""Full-time""]",21400,GBP
Architecture-Studies,MSc in Architecture - Building Architecture,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Architecture-Studies,Master of Architecture,The University of Hong Kong Faculty of Architecture,null,null,"[""English""]",Lung Fu Shan Morning Trail,Hong Kong,"[""Campus""]",null,[],null,null
Architecture-Studies,MSc in Interior Architecture with thesis,Yasar University,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
Architecture-Studies,"Reconstruction and restoration of architectural heritage, Design and research of architectural monuments, master's degree",Tambov State Technical University,0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Tambov,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,MSt in Interdisciplinary Design for the Built Environment,University of Cambridge - Cambridge Institute for Sustainability Leadership,2 years,null,"[""English""]",Madingley,United Kingdom,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",21450,GBP
Architecture-Studies,M.Arch 2,SCI-Arc,2 years,null,"[""English""]",Los Angeles,USA,"[""Campus""]",null,"[""Full-time""]",23908,USD
Architecture-Studies,Master of Arts in Urban Christian Ministries,Charlotte Christian College and Theological Seminary,null,null,"[""English""]",Charlotte,USA,[],null,[],null,null
Architecture-Studies,Master of Architecture,Curtin University,2 years,null,"[""English (Australia)""]",Perth,Australia,"[""Campus""]",null,"[""Full-time""]",33300,AUD
Architecture-Studies,Master of European Urban Studies (EU),Bauhaus-Universit\u00e4t Weimar,4 semesters,null,"[""English""]",Weimar,Germany,"[""Campus""]",null,"[""Full-time""]",250,EUR
Architecture-Studies,Master in Professional Studies: City Science,Rochester Institute of Technology (RIT) Dubai,16 months,null,"[""English""]",Dubai,United Arab Emirates,"[""Campus""]",null,"[""Part-time""]",35622,USD
Architecture-Studies,MSc Architecture,Yasar University,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",6500,USD
Architecture-Studies,Master in Urban Planning,Minnesota State University Mankato,null,null,"[""English""]",Mankato,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Architecture,"Kean University - Michael Graves College, Architecture and Design",null,null,"[""English""]",Union,USA,[],null,[],null,null
Architecture-Studies,Master of Architecture (Professional),Victoria University of Wellington,2 years,null,"[""English""]",Wellington,New Zealand,"[""Campus"",""Online""]","""01 Dec 2021""","[""Full-time""]",41400,NZD
Architecture-Studies,MSc in Architecture,Lund University,2 years,null,"[""English""]",Lund,Sweden,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master in Urban Planning and Territorial Development,Isuru,3 years,http://www.isuru.be/web/wp-content/uploads/2015/02/ISURU-Dossier-pedagogique.pdf,"[""French""]",Saint-Gilles,Belgium,"[""Campus""]",null,"[""Full-time"",""Part-time""]",600,EUR
Architecture-Studies,MA City Design,Royal College of Art,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]","""01 Dec 2021""","[""Full-time""]",null,null
Architecture-Studies,Master in Architecture,Izmir University of Economics,2 years,null,"[""English""]",Izmir,Turkey,"[""Campus""]",null,"[""Full-time""]",8500,USD
Architecture-Studies,"Architecture (Energy Perf/Climate Responsive Arch), MS",Arizona State University Herberger Institute for Design and the Arts,0&nbsp;-&nbsp;2 years,null,"[""English""]",Tempe,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,MSc in Urban Regeneration and Development,University of Manchester,1&nbsp;-&nbsp;2 years,null,"[""English""]",Manchester,United Kingdom,"[""Campus""]","""30 Jun 2022""","[""Full-time"",""Part-time""]",21000,GBP
Architecture-Studies,MSc Sustainability and Adaptation in the Built Environment,Centre for Alternative Technology,1&nbsp;-&nbsp;2 years,null,"[""English""]",Machynlleth,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",6250,GBP
Architecture-Studies,MA Architecture,Universit\u00e0 Iuav di Venezia,2 years,null,"[""English""]",Venice,Italy,"[""Campus""]",null,"[""Full-time""]",2800,EUR
Architecture-Studies,Masters of Sustainable Architecture,Centre for Alternative Technology,2 years,null,[],Machynlleth,United Kingdom,"[""Campus""]",null,"[""Full-time""]",12000,GBP
Architecture-Studies,Master of Professional Studies in Sustainable Urban Planning,George Washington University - College of Professional Studies,2 years,null,"[""English""]",Arlington,USA,"[""Campus""]",null,"[""Full-time""]",65700,USD
Architecture-Studies,Master in Regional and Rural Development Planning (RRDP),"Asian Institute of Technology School of Environment, Resources and Development (SERD)",4 semesters,null,[],Rangsit,Thailand,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master in Regional Planning and Development,Rezekne University of Applied Sciences,3 semesters,null,"[""English""]",Rēzekne,Latvia,"[""Campus""]",null,"[""Full-time""]",3200,EUR
Architecture-Studies,Master's degree in Landscape Architecture (MBLandArch),Barcelona School of Architecture (ETSAB),null,null,"[""Catalan""]",Barcelona,Spain,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Sustainable Environments and Planning (Professional),Bond University,92 weeks,null,[],Robina,Australia,"[""Campus""]",null,"[""Full-time""]",57265,AUD
Architecture-Studies,"Master in Residential, public and industrial architecture",People's Friendship University Of Russia,0&nbsp;-&nbsp;2 years,null,"[""Russian""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,MASTER OF URBAN EDUCATIONAL LEADERSHIP,Davenport University,null,null,"[""English""]",Warren,USA,[],null,[],null,null
Architecture-Studies,Master in Sustainable Architecture Urban Design,Gestalt University of Design,null,null,"[""Spanish (Mexican)""]",Heroica Veracruz,Mexico,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Sustainable Real Estate Development,Tulane University,1&nbsp;-&nbsp;2 years,null,"[""English""]",New Orleans,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",56900,USD
Architecture-Studies,MSc in Architecture - Built Environment - Interiors,Politecnico di Milano,2 years,null,"[""English"",""Italian""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Architecture-Studies,MA Architectural Design,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus""]",null,"[""Full-time""]",15700,GBP
Architecture-Studies,Master in Architecture - MArch,University of Lincoln,2&nbsp;-&nbsp;5 years,https://www.lincoln.ac.uk/home/studywithus/internationalstudents/entryrequirementsandyourcountry/,"[""English""]",Lincoln,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",15900,GBP
Architecture-Studies,Master's degree in architectural rehabilitation,Universidade da Coru\u00f1a,1 year,null,"[""Spanish""]",A Coruña,Spain,"[""Campus""]",null,"[""Full-time""]",1463,EUR
Architecture-Studies,Master of Architecture DMAE,University of South Australia,2 years,https://i.unisa.edu.au/students/student-support-services/career-services/students-graduates/events-and-workshops/,"[""English""]",Adelaide,Australia,"[""Campus""]",null,"[""Full-time""]",35900,AUD
Architecture-Studies,Master of City and Regional Planning,University of Texas Arlington,48 hours,null,"[""English""]",Arlington,USA,"[""Campus""]",null,"[""Full-time""]",10828,USD
Architecture-Studies,Master in Urban Development,Autonomous University of Durango (UAD),null,null,"[""Spanish (Mexican)""]",Durango,Mexico,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Architecture and urbanism,USP University Of Sao Paulo and Institute of Tropical Medicine,null,null,"[""Portuguese (Brazil)""]",Cerqueira César,Brazil,"[""Campus""]",null,[],null,null
Architecture-Studies,MASTER IN URBAN PLANNING,Ion Mincu University of Architecture and Urbanism (UAUIM),2 years,null,[],Bucharest,Romania,"[""Campus""]",null,"[""Full-time""]",1100,EUR
Architecture-Studies,Master in Architecture and Construction,VSB - Technical University of Ostrava,2 years,null,"[""English""]",Ostrava,Czech Republic,"[""Campus""]","""28 Feb 2022""","[""Full-time""]",4000,EUR
Architecture-Studies,Master of Architecture,University of California Los Angeles UCLA,null,null,"[""English""]",Los Angeles,USA,[],null,[],null,null
Architecture-Studies,Master of Architecture,Massachusetts College of Art and Design,null,null,"[""English""]",Boston,USA,[],null,[],null,null
Architecture-Studies,"MSc in Urban Environment, Sustainability and Climate Change: Nature-Based Solutions for Smart and Resilient Cities",Erasmus University Rotterdam - Erasmus School of Social and Behavioural Sciences,1 year,null,"[""English""]",Rotterdam,Netherlands,"[""Campus""]","""01 Jul 2022""","[""Full-time""]",14900,EUR
Architecture-Studies,Master in Planning and Sustainability: Urban and Regional Planning (PS/URP),University of TOURS,2 semesters,null,"[""English""]",Tours,France,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master of City and Regional Planning,Rutgers University - New Brunswick Edward J. Bloustein School of Planning and Public Policy,null,null,"[""English""]",New Brunswick,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Masters in Architecture,University of Parma,2 years,null,"[""Italian"",""English""]",Parma,Italy,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Architecture-Studies,MSc in Landscape Architecture - Land Landscape Heritage,Politecnico di Milano,2 years,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Full-time""]",3898,EUR
Architecture-Studies,Master of Architecture (Brussels),KU Leuven,2 years,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master of Architecture,Ohio State University,null,null,"[""English""]",Columbus,USA,[],null,[],null,null
Architecture-Studies,Master of Architecture,Taylor\u2019s University,2 years,null,[],Subang Jaya,Malaysia,"[""Campus""]",null,"[""Full-time""]",17505,USD
Architecture-Studies,Architecture,"University Of Architecture, Civil Engineering And Geodesy",null,null,"[""English""]",Sofia,Bulgaria,[],null,[],null,null
Architecture-Studies,Master in Design,Czech Technical University in Prague,2 years,null,"[""English""]",Prague 6,Czech Republic,"[""Campus""]",null,"[""Full-time""]",264000,CZK
Architecture-Studies,Master of Preservation Studies,Tulane University,3 semesters,null,"[""English""]",New Orleans,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",56900,USD
Architecture-Studies,Master of Architecture (MArch) (RIBA pt II),University of Westminster,2 years,https://www.westminster.ac.uk/master-of-architecture-march-riba-pt-ii?utm_source=keystone&utm_medium=directory&utm_campaign=2020_profiles_ks_dy_b_dcdi_arch_archnint_master_of_architecture_riba_part2,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",13400,GBP
Architecture-Studies,Master in Smart Cities,Bau Design College of Barcelona,1 year,null,"[""English"",""Spanish""]",Barcelona,Spain,"[""Campus""]",null,"[""Full-time""]",6600,EUR
Architecture-Studies,Master's Programme in Public Planning for Sustainable Development,\u00d6rebro University,1 year,null,"[""English""]",Örebro,Sweden,"[""Campus""]",null,"[""Full-time""]",67000,SEK
Architecture-Studies,Master of Science in Architecture,Texas A&M University College of Architecture,null,null,"[""English""]",College Station,USA,"[""Campus""]",null,[],null,null
Architecture-Studies,Master of Arts in Urban Design (MAUD),National University of Singapore,1&nbsp;-&nbsp;2 years,null,"[""English""]",Singapore,Singapore,"[""Campus""]","""15 Jan 2022""","[""Full-time"",""Part-time""]",41000,SGD
Architecture-Studies,M.ARCH MASTER OF ARCHITECTURE: FIRST-PROFESSIONAL,University of Southern California,null,null,"[""English""]",South Los Angeles,USA,[],null,[],null,null
Architecture-Studies,"MArch / MArch in Design, Theory and Practice",University of Johannesburg,12&nbsp;-&nbsp;36 months,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time""]",3500,USD
Architecture-Studies,MA Environmental Architecture,Royal College of Art,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]","""01 Dec 2021""","[""Full-time""]",null,null
Architecture-Studies,Master of the Built Environment in the Field of Housing (MBE Housing),University of the Witwatersrand,1&nbsp;-&nbsp;2 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47940,ZAR
Architecture-Studies,Master of Fine Arts in Interior Architecture,The George Washington University - Columbian College of Arts & Sciences,2 years,null,"[""English""]",Washington,USA,"[""Campus""]",null,"[""Full-time""]",1825,USD
Architecture-Studies,Master in Interior Design for Commercial Spaces and Retail,IED \u2013 Istituto Europeo di Design Barcelona,6 months,null,"[""English""]",Barcelona,Spain,"[""Campus""]","""16 Dec 2021""","[""Full-time""]",14400,EUR
Architecture-Studies,Online Master of Interior Design,Insenia Design School Madrid,1&nbsp;-&nbsp;18 months,null,"[""Spanish""]",Community of Madrid,Spain,"[""Online""]",null,"[""Full-time""]",3900,EUR
Architecture-Studies,Master in Restoration and Reorganisation of Architectural Monuments,Nakhchivan State University,null,null,"[""English""]",Nakhchivan,Azerbaijan,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master of Architecture,"University of Nevada, Las Vegas College of Fine Arts",null,null,"[""English""]",Las Vegas,USA,[],null,[],null,null
Architecture-Studies,"MSc in Territorial, Urban, Environmental and Landscape Planning",Politecnico di Torino: Inter-university Department of Regional and Urban Studies and Planning,2 years,null,"[""English""]",Turin,Italy,"[""Campus""]",null,"[""Full-time"",""Part-time""]",161,EUR
Architecture-Studies,Master of Architecture,Universidad de Sonora,2 years,https://posgradoenarquitectura.unison.mx/,"[""Spanish""]",Hermosillo,Mexico,"[""Campus""]",null,"[""Full-time""]",10478,MXN
Architecture-Studies,Master of Architecture (Ghent),KU Leuven,2 years,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master in Architecture and Urbanism Projects,Fundaci\u00f3n Universitaria Iberoamericana (FUNIBER),21&nbsp;-&nbsp;2 months,null,[],Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Architecture-Studies,Master of Urban Design,University of Miami: School of Architecture,3&nbsp;-&nbsp;4 semesters,https://www.arc.miami.edu/academics/graduate/master-of-urban-design/index.html,"[""English""]",Miami,USA,"[""Campus""]",null,"[""Full-time""]",2100,USD
Architecture-Studies,"Architecture and urban planning, master",Satbayev University,0&nbsp;-&nbsp;2 years,null,"[""Kazakh"",""Russian (Kazakhstan)""]",Almaty,Kazakhstan,"[""Campus""]",null,"[""Full-time""]",null,null
Architecture-Studies,Master in Garden Design,ISAD - Istituto Superiore di Architettura e Design,null,null,"[""English""]",Milan,Italy,"[""Campus""]",null,"[""Part-time""]",null,null
