field,name,university,duration,url,language,city,country,mode,deadline,pace,tution_amount,tution_currency
Management-Studies,Postgraduate Program in Transport,University of Brasilia (UnB),null,null,"[""Portuguese (Brazil)""]",Brasília,Brazil,"[""Campus""]",null,[],null,null
Management-Studies,"Master in Management, profile Strategic business process management",Irkutsk State University Of Railway Engineering,2&nbsp;-&nbsp;3 years,null,"[""Russian""]",Irkutsk,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Professional Master Multimedia Project Manager,L\u2019Ecole Multim\u00e9dia,12 months,null,"[""French""]",Île-de-France,France,"[""Campus""]","""13 Dec 2021""","[""Full-time""]",6804,EUR
Management-Studies,Grande Ecole Programme,ESSCA School of Management,5 years,null,"[""English""]",Paris,France,"[""Campus""]","""30 Jun 2022""","[""Full-time""]",11910,EUR
Management-Studies,Master in Project Management,ENEB,18 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",7200,EUR
Management-Studies,Master Supply Chain And Lean management (SCALE),IMT Mines Albi,12 months,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",18500,EUR
Management-Studies,MASTER OF MINISTRY LEADERSHIP,Christian Heritage College,null,null,"[""English""]",Carindale,Australia,"[""Campus""]",null,[],null,null
Management-Studies,MA in Luxury Brand Management,Richmond The American International University in London,1&nbsp;-&nbsp;2 years,null,"[""English""]",Kensington,United Kingdom,"[""Campus""]",null,"[""Full-time""]",21000,GBP
Management-Studies,Online Executive Master Accredited in European Project Planning at € 199 instead of € 1000 [Last 3 Places available],Life Learning,null,null,"[""Italian""]",Milan,Italy,"[""Online""]",null,"[""Full-time"",""Part-time""]",199,EUR
Management-Studies,Public Management Specialization,Escuela Superior De Administracion Publica \/ Higher School of Public Administration,null,null,"[""Spanish (Colombia)""]",Dosquebradas,Colombia,"[""Campus""]",null,[],null,null
Management-Studies,Master of Science in Management,"School of Business, Economics and Law at the University of Gothenburg",2 years,null,"[""English""]",Gothenburg,Sweden,"[""Campus""]",null,"[""Full-time""]",170000,SEK
Management-Studies,MSc Behavioural Science for Management,University of Stirling,12&nbsp;-&nbsp;24 months,null,"[""English""]",Stirling,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",7000,GBP
Management-Studies,Master in Logistics and Supply Chain Management,Instituto Europeo de Posgrado - Colombia,14 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Part-time""]",20952750,COP
Management-Studies,Master of Science in Health Care Interpretation,Rochester Institute of Technology (RIT),1&nbsp;-&nbsp;2 years,null,"[""English""]",Rochester,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",47522,USD
Management-Studies,"Fashion Management Program, Design",Institut Francais de la Mode,16 months,https://vimeo.com/253037998,"[""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",13500,EUR
Management-Studies,master in Contemporary Creation and Cultural Industries,University Of Limoges,0&nbsp;-&nbsp;2 years,null,"[""French""]",Limoges,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,"Online Master in Organization of Events, Protocol and Business Tourism",OSTELEA - Escuela de Turismo,12 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",7467,EUR
Management-Studies,Master in Arts Leadership,Boston University College of Fine Arts,null,null,"[""English""]",Boston,USA,"[""Campus""]",null,[],null,null
Management-Studies,European Master in Management,"Ludwig-Maximilians-Universit\u00e4t M\u00fcnchen, Munich School of Management",2 semesters,null,"[""English""]",Munich,Germany,"[""Campus""]",null,"[""Full-time""]",15000,EUR
Management-Studies,"Master of Science in International Marketing, Management and Organization",Universit\u00e0 degli Studi di Udine,2 years,null,"[""English""]",Udine,Italy,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,School management,Campos de Andrade University Centre (Centro Universit\u00e1rio Campos de Andrade (UNIANDRADE)),null,null,"[""Portuguese (Brazil)""]",Paraná,Brazil,"[""Campus""]",null,[],null,null
Management-Studies,Master in International Logistics Management,WSB University in Gdansk,null,null,"[""English""]",Gdańsk,Poland,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master's Degree in Financial Management and Control,CESMA Business School,1 year,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,"Msc in Teaching, Learning & Leadership",Southwest Minnesota State University,null,https://www.smsu.edu/graduatestudies/deliveryoptions/learning-community.html,"[""English""]",Marshall,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,[],null,null
Management-Studies,"Logistics, Data Analytics and Supply Chain Management MSc",University of Bradford,12&nbsp;-&nbsp;15 months,null,"[""English""]",Bradford,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11050,GBP
Management-Studies,MSc Program in Urban Management and Development,Erasmus University Rotterdam - Erasmus School of Social and Behavioural Sciences,1 year,https://www.ihs.nl/en/master/urban-environment-sustainability-and-climate-change,"[""English""]",Rotterdam,Netherlands,"[""Campus""]",null,"[""Full-time""]",14900,EUR
Management-Studies,One year distance Master's Programme in IT-Project Management,"Stockholm University, Department of Computer and System Sciences (DSV)",2 years,null,[],Stockholm,Sweden,"[""Online""]",null,"[""Part-time""]",270000,SEK
Management-Studies,Master of Public Safety Leadership and Administration,Arizona State University,4 semesters,null,"[""English""]",Central City,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",1400,USD
Management-Studies,Master of Project Management,Atlantic International University Masters Programs,null,null,"[""English""]",Honolulu,USA,"[""Online""]",null,[],null,null
Management-Studies,Executive Master in International Business (100% online) - French Track,ESCP Business School,1&nbsp;-&nbsp;3 years,https://www.masterstudies.com/Executive-Master-in-International-Business-(100-online)-in-English/Spain/ESCPEuropeOnline/,"[""French"",""English""]",Spain Online,Spain,"[""Online""]",null,"[""Part-time""]",13800,EUR
Management-Studies,MA Management,Regent\u2019s University London,12&nbsp;-&nbsp;16 months,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",18000,GBP
Management-Studies,Master in Product and Project Management,University of Oulu,2 years,null,"[""English""]",Oulu,Finland,"[""Campus""]","""19 Jan 2022""","[""Full-time""]",null,null
Management-Studies,Specialization in Planning and Strategic Management of Educational Projects,Universidad Fasta Distancia,null,null,"[""Spanish (Argentina)""]",Mar del Plata,Argentina,"[""Campus""]",null,[],null,null
Management-Studies,MA in Leadership in Creative Industries,Mediadesign Hochschule,3 semesters,null,"[""English"",""German""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",650,EUR
Management-Studies,Master of Science in Management [Construction Real Estate Infrastructure],Bauhaus-Universit\u00e4t Weimar,4 semesters,null,"[""English""]",Weimar,Germany,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",250,EUR
Management-Studies,"Master of Science in Environmental, Health, and Safety Management",Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",47522,USD
Management-Studies,"MA Tourism, Hospitality and Event Management",Berlin School Of Business & Innovation,18 months,null,"[""English""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",12000,EUR
Management-Studies,MSc International Corporate Finance,University of Surrey,1&nbsp;-&nbsp;2 years,null,"[""English""]",Guildford,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",20200,GBP
Management-Studies,Master in International Management,HSE University,2 years,null,"[""English""]",Moscow,Russia,"[""Campus""]","""10 Aug 2022""","[""Full-time""]",460000,RUB
Management-Studies,Master in Information Systems for Management,Rostov State University of Economics,2 years,null,[],Rostov-on-Don,Russia,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Science in Logistics,Molde University College,2 years,null,"[""English""]",Molde,Norway,"[""Campus""]",null,"[""Full-time""]",745,NOK
Management-Studies,Master in International Management and Sustainability,Sciences Po,2 years,https://www.sciencespo.fr/admissions/en/graduate-international-admissions.html?utm_campaign=keystone&utm_content=admission_master_pim,"[""English"",""French""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,MS Business Analytics and Information Management,"Krannert School of Management, Purdue University",11 months,null,"[""English""]",West Lafayette,USA,"[""Campus""]","""15 Jan 2022""","[""Full-time""]",27000,USD
Management-Studies,Official Master's Degree in Occupational Risk Prevention (PRL) and Compliance Officer,IMF Smart Education,10 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",3960,EUR
Management-Studies,MSc Business and Management (Business Analytics),University of Essex Online,2 years,null,"[""English""]",UK Online,United Kingdom,"[""Online""]",null,"[""Part-time""]",11570,GBP
Management-Studies,"Finance, Accounting and Management MSc",University of Bradford,12&nbsp;-&nbsp;15 months,null,"[""English""]",Bradford,United Kingdom,"[""Campus""]",null,"[""Full-time""]",11050,GBP
Management-Studies,Master of Management,University of Wollongong Faculty of Business,1 year,null,"[""English""]",North Wollongong,Australia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",47088,AUD
Management-Studies,Master Management,IU International University of Applied Sciences - Online Studies,12 months,null,"[""English""]",Berlin,Germany,"[""Online""]",null,"[""Full-time""]",9547,EUR
Management-Studies,MA in Global Leadership in Intercultural context,Redcliffe College,null,null,[],Gloucester,United Kingdom,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,MSc International Management,Regent College London,1 year,null,"[""English""]",London,United Kingdom,"[""Online & Campus Combined"",""Campus"",""Online""]","""31 Dec 2021""","[""Full-time""]",5400,GBP
Management-Studies,Master of Science in Service Leadership and Innovation,Rochester Institute of Technology (RIT),2 years,null,"[""English""]",Rochester,USA,"[""Campus"",""Online""]",null,"[""Full-time""]",47522,USD
Management-Studies,Master's Programme in Supply Management,LUT University,2 years,null,"[""English""]",Lappeenranta,Finland,"[""Campus""]","""31 May 2022""","[""Full-time""]",13500,EUR
Management-Studies,Master of Science in Human Factors,Embry-Riddle Aeronautical University,2 years,http://daytonabeach.erau.edu/college-arts-sciences/human-factors/,"[""English""]",Daytona Beach,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",1563,USD
Management-Studies,Masters in International Management & Strategy,Vlerick Business School,10 months,null,"[""English""]",Brussels,Belgium,"[""Campus""]","""30 Apr 2022""","[""Full-time""]",19600,EUR
Management-Studies,MSc International Logistics and Supply Chain Management,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus""]",null,"[""Full-time""]",15700,GBP
Management-Studies,MSc in Marketing of Luxury Goods & Services,International University of Monaco,16 months,null,"[""English""]",Monaco-Ville,Monaco,"[""Campus""]",null,"[""Full-time""]",22250,EUR
Management-Studies,MAS in Design for Luxury & Craftsmanship,University Of Art And Design Lausanne ECAL,null,null,"[""French""]",Lausanne,Switzerland,"[""Campus""]",null,[],null,null
Management-Studies,HUMAN RESOURCE DEVELOPMENT (MS),Barry University Adrian Dominican School of Education,null,null,"[""English""]",Miami Shores,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master in Logistics and Supply Chain Management,Instituto Europeo de Posgrado -  Espa\u00f1a,1500 hours,null,"[""Spanish""]",Spain Online,Spain,"[""Online""]",null,"[""Part-time""]",4709,EUR
Management-Studies,Master in Supply Chain Management,ENEB,18 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Full-time""]",7200,EUR
Management-Studies,Online MSc in Construction Project Management,Nottingham Trent University Online,30 months,https://landing.online.ntu.ac.uk/construction-project-management?utm_source=I-%20Masterstudies&utm_medium=Listing&utm_campaign=Featured_Listing_CPM,"[""English""]",Nottingham,United Kingdom,"[""Online""]",null,"[""Part-time""]",null,null
Management-Studies,Master in Fashion Management (MPS),The New School,12 months,https://www.newschool.edu/m/fashion-management/?utm_source=masterstudies&utm_medium=hyperlink_listing&utm_campaign=pm_parsons_grad&utm_term=fashion_management,"[""English""]",New York,USA,"[""Campus""]","""02 Jan 2022""","[""Full-time""]",1725,USD
Management-Studies,MSc Logistics and Supply Chain Management,University of Hull,1&nbsp;-&nbsp;2 years,null,"[""English""]",Hull,United Kingdom,"[""Campus""]","""01 Aug 2022""","[""Full-time"",""Part-time""]",9600,GBP
Management-Studies,Master in Arts Management and Administration - MAMA,SDA Bocconi,1 year,null,"[""English""]",Milan,Italy,"[""Campus""]","""16 Jun 2022""","[""Full-time""]",28000,EUR
Management-Studies,Masters in Management (Grande Ecole Program),Grenoble Ecole de Management,3&nbsp;-&nbsp;4 years,null,"[""English""]",Grenoble,France,"[""Campus""]",null,"[""Full-time""]",29906,EUR
Management-Studies,FOOD INNOVATION & GLOBAL MANAGEMENT,University Of The Valley Of Guatemala,null,null,"[""Spanish""]",Guatemala City,Guatemala,"[""Campus""]",null,[],null,null
Management-Studies,Masters Cybersecurity Management,University of National and World Economy,null,null,"[""Bulgarian""]",Sofia,Bulgaria,"[""Campus""]",null,[],null,null
Management-Studies,MA Luxury Brand Management,Ravensbourne University London,1 year,null,"[""English""]",Greenwich Peninsula,United Kingdom,"[""Campus""]",null,"[""Full-time""]",10400,GBP
Management-Studies,MSc In ISLI - Global Supply Chain Management,Kedge Business School,1&nbsp;-&nbsp;2 years,null,"[""English""]",Bordeaux,France,"[""Campus""]",null,"[""Full-time""]",19000,EUR
Management-Studies,MSc in Management,University of Bath School of Management,1 year,null,"[""English""]",Bath,United Kingdom,"[""Campus""]",null,"[""Full-time""]",13000,GBP
Management-Studies,MASTER IN EDUCATIONAL MANAGEMENT,Universidad Americana (UAM),null,null,"[""Spanish""]",Guararí,Costa Rica,"[""Campus""]",null,[],null,null
Management-Studies,MSc Quantity Surveying Commercial Management (DL),Leeds Beckett University,2 years,null,"[""English""]",UK Online,United Kingdom,"[""Online""]",null,"[""Part-time""]",833,GBP
Management-Studies,"Master's Degree in Quality, Hygiene and Food Safety",IMF Smart Education,12 months,null,"[""Spanish""]",Madrid,Spain,"[""Online""]",null,"[""Full-time"",""Part-time""]",8500,EUR
Management-Studies,Master in Project Management,Hamdan Bin Mohammed Smart University,8 semesters,null,"[""English"",""Arabic""]",Dubai,United Arab Emirates,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time""]",97416, AED
Management-Studies,Management of Processes Psychosocial,Claretian University Foundation,null,null,"[""Spanish (Colombia)""]",Medellín,Colombia,"[""Campus""]",null,[],null,null
Management-Studies,Master of Science in Project Management,Saint Mary's University of Minnesota Online,24 months,null,"[""English""]",Winona,USA,"[""Online""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Science in Organization Development and Leadership,Saint Joseph's University,24 months,null,"[""English""]",Philadelphia,USA,"[""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",923,USD
Management-Studies,Brand Management (M.A.),Macromedia University of Applied Sciences,3&nbsp;-&nbsp;4 semesters,https://www.macromedia-fachhochschule.de/en/master/brand-management/?utm_source=masterstudies.com&utm_medium=portal-listing&utm_campaign=masterstudies.com_brochure-request,"[""English""]",Munich,Germany,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",6500,EUR
Management-Studies,Master of International Business Economics and Management (Brussels),KU Leuven,1 year,http://www.kuleuven.be/onlineopendays,"[""English""]",Leuven,Belgium,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,"Educational Leadership (Principalship), MEd",Arizona State University Mary Lou Fulton Teachers College,4&nbsp;-&nbsp;7 semesters,null,"[""English""]",Tempe,USA,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master in Management and International Business,Financial University under the Government of the Russian Federation,2 years,null,"[""English""]",Moscow,Russia,"[""Campus""]",null,"[""Full-time""]",340000,RUB
Management-Studies,Master of Health Administration (MHA),Texas A&M University School of Public Health,null,null,"[""English""]",College Station,USA,[],null,[],null,null
Management-Studies,MSc Global Supply Chain and Logistics Management,University of Sussex Business School,1 year,null,"[""English""]",Brighton,United Kingdom,"[""Campus""]",null,"[""Full-time""]",12450,GBP
Management-Studies,Master in Commercial Management and Online Sales,EAE | Programas Distancia,12 months,null,"[""Spanish""]",Spain Online,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",8400,EUR
Management-Studies,Master of Science in Leadership and Organizational Development,The University of Texas at Dallas,2 years,null,"[""English""]",Richardson,USA,"[""Online""]",null,"[""Full-time""]",18276,USD
Management-Studies,MSc in Logistics and Supply Chain Management,University of Hull Online,2 years,https://online.hull.ac.uk/online-msc-in-logistics?utm_campaign=EduPortals&utm_source=Master%20Studies&utm_medium=CourseProfile&utm_term=CTA&utm_content=Logistics,"[""English""]",Hull,United Kingdom,"[""Online""]",null,"[""Part-time""]",10300,GBP
Management-Studies,Master of Engineering Leadership in Sustainable Process Engineering,University of British Columbia - Faculty of Applied Science,12 months,null,"[""English""]",Vancouver,Canada,"[""Campus""]",null,"[""Full-time""]",29810,CAD
Management-Studies,Master 2 in Public Policies and Development (PPD),Toulouse School Of Economics TSE,1 year,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",5500,EUR
Management-Studies,Master of Arts - Luxury Brand Communication,Sup de Pub,null,null,[],Paris,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Organization Management,San Gil University Foundation (Fundaci\u00f3n Universitaria de San Gil (UNISANGIL)),null,null,"[""Spanish (Colombia)""]",San Gil,Colombia,"[""Campus""]",null,[],null,null
Management-Studies,MSc Supply Chain Management,NEOMA Business School,null,null,"[""English""]",Rouen,France,"[""Campus""]",null,"[""Full-time""]",16500,EUR
Management-Studies,Master in Financial Management and Management Control,EAE | Programas Distancia,12 months,null,"[""Spanish""]",Spain Online,Spain,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Part-time""]",8400,EUR
Management-Studies,Master in Challenging Branding,LABASAD - Barcelona School of Arts & Design,12 months,null,"[""Spanish (Spain)""]",Barcelona,Spain,"[""Campus"",""Online""]",null,"[""Full-time""]",4900,EUR
Management-Studies,MA Programme,Grubb Institute,2 years,null,[],London,United Kingdom,"[""Campus""]",null,[],15000,GBP
Management-Studies,"Management, Management in transport complexes, master's degree",Ural State University Of Railway Transport,2&nbsp;-&nbsp;3 years,null,"[""Russian""]",Nizhny Tagil,Russia,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,MASTER OF SCIENCE IN PROJECT MANAGEMENT,City University of Seattle,null,null,"[""English""]",Seattle,USA,"[""Campus""]",null,[],null,null
Management-Studies,M.Sc. Corporate Management,University of Europe for Applied Sciences,2&nbsp;-&nbsp;4 semesters,null,"[""English"",""German""]",Berlin,Germany,"[""Campus""]",null,"[""Full-time""]",11988,EUR
Management-Studies,MSc Data Science & Organisational Behaviour,Burgundy School of Business,1 year,null,"[""English""]",Dijon,France,"[""Campus""]","""15 Jul 2022""","[""Full-time""]",14000,EUR
Management-Studies,MS in Terrorism and Counterterrorism,Henley-Putnam National American University,null,null,"[""English""]",Rapid City,USA,"[""Online""]",null,[],null,null
Management-Studies,MA in Business and Management (Entrepreneurship),Bath Spa University,12&nbsp;-&nbsp;32 months,null,"[""English""]",Bath,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",13300,GBP
Management-Studies,Master of Advanced Management,Yale University School of Management,null,null,"[""English""]",New Haven,USA,[],null,[],null,null
Management-Studies,Master's Degree in Management Control / Controlling,UNIR,1 year,null,"[""Spanish""]",Logroño,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Management-Studies,"MSc Marketing, Management & Communication",Toulouse Business School,12 months,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",17000,EUR
Management-Studies,MSc in International Project Management (Construction Management),"Glasgow Caledonian University, London (GCU London)",1&nbsp;-&nbsp;2 years,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time"",""Part-time""]",8400,GBP
Management-Studies,MS in Management and production engineering,The University of Zielona G\u00f3ra,null,null,"[""English""]",Zielona Gora,Poland,"[""Campus""]",null,[],null,null
Management-Studies,Master of Arts in Public Management,"Johns Hopkins University, Advanced Academic Programs",1&nbsp;-&nbsp;5 years,null,"[""English""]",Washington,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master of Science in Public Policy and Management (Digital Transformation & Analytics Concentration) 21-Month Track,Carnegie Mellon University in Australia,21 months,/https://www.australia.cmu.edu/student-experience/internships,"[""English""]",Adelaide,Australia,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Management (MMgt),University of Auckland Business School,15 months,null,"[""English""]",Auckland,New Zealand,"[""Campus""]",null,"[""Full-time""]",55301,NZD
Management-Studies,Master of Science in Construction Project and Cost Management,Middle East College,null,null,"[""English""]",Muscat,Oman,[],null,[],null,null
Management-Studies,MSc in International Project Management,ESCP Business School,1 year,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",20350,EUR
Management-Studies,Online MSc Project Management - University of Salford (UK),Robert Kennedy College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Salford,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",15000,CHF
Management-Studies,Technological Specialization in Formulation and Project Management,Antonio de Arevalo Technological   Foundation (Fundaci\u00f3n Tecnol\u00f3gica Antonio de Arevalo TECNAR),null,null,"[""Spanish (Colombia)""]",Cartagena,Colombia,"[""Online""]",null,[],null,null
Management-Studies,Master of Science in Business,Cat\u00f3lica-Lisbon - Graduate School,3&nbsp;-&nbsp;4 semesters,null,"[""English""]",Lisbon,Portugal,"[""Campus""]",null,"[""Full-time""]",11800,EUR
Management-Studies,MS in Management (MSM),Gies College of Business at the University of Illinois Urbana-Champaign,1 year,Not%20sure%20which%20program%20will%20best%20suit%20your%20background%20or%20career%20aspirations?%20Take%20our%2030-second%20quiz%20to%20find%20out.,"[""English""]",Champaign,USA,"[""Campus""]",null,"[""Full-time""]",42878,USD
Management-Studies,Master of Supply Chain Management (MSCM),North Dakota State University,1&nbsp;-&nbsp;2 years,null,"[""English""]",Fargo,USA,"[""Online""]",null,"[""Full-time"",""Part-time""]",625,USD
Management-Studies,Master of Arts in Organizational Management,University of the Commonwealth Caribbean - UCC Global Campus,2 years,null,"[""English""]",New Kingston,Jamaica,"[""Online & Campus Combined"",""Campus"",""Online""]",null,"[""Full-time"",""Part-time""]",11000,USD
Management-Studies,Global Christian Education Master of Leadership,Prairie Bible Institute (Prairie College),null,null,"[""English (Canada)""]",Three Hills,Canada,"[""Campus""]",null,[],null,null
Management-Studies,Master of Nonprofit Management,Grace College & Theological Seminary (Indiana),0&nbsp;-&nbsp;2 years,null,"[""English""]",Indiana,USA,"[""Online""]",null,"[""Full-time""]",null,null
Management-Studies,Master in Management (Grande Ecole programme),Audencia Business School,2&nbsp;-&nbsp;3 years,null,"[""English"",""French""]",Nantes,France,"[""Campus""]",null,"[""Full-time""]",29750,EUR
Management-Studies,MA Fashion Buying & Merchandising,Regent\u2019s University London,1 year,null,"[""English""]",London,United Kingdom,"[""Campus""]",null,"[""Full-time""]",18000,GBP
Management-Studies,Master in Quality and Productivity Engineering,University Center Eniac,null,null,"[""Portuguese (Brazil)""]",São Paulo,Brazil,"[""Campus""]",null,[],null,null
Management-Studies,Master of Cosmetics and Fragrance Marketing and Management,Fashion Institute of Technology FIT Jay and Patty Baker School of Business and Technology,null,null,"[""English""]",New York,USA,[],null,[],null,null
Management-Studies,MA in Public Management and Governance (CW / RD),University of Johannesburg,1&nbsp;-&nbsp;3 years,null,"[""English""]",Johannesburg,South Africa,"[""Campus""]",null,"[""Full-time"",""Part-time""]",3500,USD
Management-Studies,Master of Arts in Educational Leadership and Management,Royal Roads University,2 years,https://www.tqs.bc.ca/,"[""English""]",Victoria,Canada,"[""Online & Campus Combined"",""Campus"",""Online""]","""14 Mar 2022""","[""Part-time""]",31976,CAD
Management-Studies,MSc Global - Luxury Brand Management,Institut Sup\u00e9rieur de Marketing du Luxe - SUP de LUXE,1&nbsp;-&nbsp;2 years,null,"[""English""]",Paris,France,"[""Campus""]",null,"[""Full-time""]",28000,EUR
Management-Studies,Master in International Cooperation Projects,Fundaci\u00f3n Universitaria Iberoamericana (FUNIBER),21 months,null,"[""Spanish""]",Barcelona,Spain,"[""Online""]",null,"[""Part-time""]",null,null
Management-Studies,"Online Master Accredited with Diploma in Business, Marketing & Project Management [5 Scholarships of 1,500. € available]",Life Learning,null,null,"[""Italian""]",Milan,Italy,"[""Online""]",null,"[""Full-time"",""Part-time""]",499,EUR
Management-Studies,Master of Science in Library and Information Science: Management,St. John's University Online,2 years,null,"[""English""]",Queens,USA,"[""Online""]",null,"[""Part-time""]",null,null
Management-Studies,Masters of Science in Project Management,IUMW - International University of Malaya-Wales,3 semesters,null,"[""English""]",Kuala Lumpur,Malaysia,"[""Campus""]",null,"[""Full-time""]",30430,MYR
Management-Studies,Master in Management and Leadership of Innovative Educational Institutions,Hebrew University,null,null,"[""Spanish (Mexican)""]",Mexico City,Mexico,"[""Campus""]",null,[],null,null
Management-Studies,Academic Master of Social Sciences in Management and Administration,The EKA University of Applied Sciences,null,null,"[""English""]",Riga,Latvia,"[""Campus""]",null,[],null,null
Management-Studies,Master in Customer Experience: Innovation & Design Thinking [MICEMD],ESIC Business & Marketing School,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]",null,"[""Full-time""]",19500,EUR
Management-Studies,Master's Degree in Occupational Risk Prevention,Universidad Complutense de Madrid,3 semesters,https://psicologia.ucm.es/prevencion-de-riesgos-laborales,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""15 Feb 2022""","[""Full-time"",""Part-time""]",45,EUR
Management-Studies,MSc Business and Management,University of Plymouth,1 year,null,"[""English""]",Plymouth,United Kingdom,"[""Campus""]",null,"[""Full-time""]",15700,GBP
Management-Studies,Master's in Management,Nova School of Business and Economics,3 semesters,https://www2.novasbe.unl.pt/en/programs/masters-degrees/masters-in-management/program,"[""English""]",Lisbon,Portugal,"[""Campus""]","""23 May 2022""","[""Full-time""]",11900,EUR
Management-Studies,MA European Public Affairs,"Maastricht University, Faculty of Arts and Social Sciences",1 year,null,"[""English""]",Maastricht,Netherlands,"[""Campus""]",null,"[""Full-time""]",2168,EUR
Management-Studies,MSc in International Air Transport and Operations Management,ENAC,2 years,null,"[""English""]",Toulouse,France,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Arts in Sustainable International Development,Brandeis University Heller School for Social and Policy Management,1&nbsp;-&nbsp;2 years,null,"[""English""]",Waltham,USA,"[""Campus""]",null,"[""Full-time""]",null,null
Management-Studies,Master of Arts in Management,"Peter F. Drucker and Masatoshi Ito Graduate School of Management, Claremont Graduate University",null,null,[],Claremont,USA,"[""Campus""]",null,"[""Full-time"",""Part-time""]",null,null
Management-Studies,Master Executive MBA,INEDE Business School,null,null,"[""Spanish (Spain)""]",Valencian Community,Spain,"[""Campus""]",null,[],null,null
Management-Studies,Online MSc International Events Management - University of Salford (UK),Robert Kennedy College,1&nbsp;-&nbsp;3 years,null,"[""English""]",Salford,United Kingdom,"[""Online""]",null,"[""Full-time"",""Part-time""]",15000,CHF
Management-Studies,Master of Creative Direction for Retail,IED \u2013 Istituto Europeo di Design Madrid,9 months,null,"[""Spanish""]",Madrid,Spain,"[""Campus""]","""19 Sep 2022""","[""Part-time""]",12600,EUR
Management-Studies,MASTER OF BUSINESS IN COMPLEX PROJECT LEADERSHIP,University of Ottawa Telfer School of Management,null,null,"[""English"",""French (Canada)""]",Ottawa,Canada,"[""Campus""]",null,[],null,null
